"","accuracy","scenario","phone","algorithm","application","time","missed","false","distCorrect","distMissed","distFalse"
"703",97.4789915966,"Scenario 11","iPhone7","FastHMM_AStar","AutoMerit",38.0446650124,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"704",96.5517241379,"Scenario 11","iPhone7Plus","FastHMM_AStar","AutoMerit",40.5300721732,6.66666666667,0,94.5771208771,5.4228791229,0
"705",97.4789915966,"Scenario 11","iPhone8","FastHMM_AStar","AutoMerit",37.389133627,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"706",98.3333333333,"Scenario 11","GalaxyS5","FastHMM_AStar","AutoMerit",29.3016344725,1.66666666667,1.66666666667,99.2935448856,0.706455114352,0.703437025091
"707",97.4789915966,"Scenario 11","GalaxyS7","FastHMM_AStar","AutoMerit",22.3429084381,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"708",NA,"Scenario 11","GalaxyS8","FastHMM_AStar","AutoMerit",NA,NA,NA,NA,NA,NA
"709",97.4789915966,"Scenario 11","LGG6","FastHMM_AStar","AutoMerit",45.1829573935,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"710",97.4789915966,"Scenario 11","Pixel2","FastHMM_AStar","AutoMerit",23.9652914211,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"711",98.9690721649,"Scenario 12","iPhoneSE","FastHMM_AStar","AutoMerit",31.4047965116,2.04081632653,0,99.6734014012,0.326598598845,0
"712",98.9690721649,"Scenario 12","iPhone6S","FastHMM_AStar","AutoMerit",32.1184593023,2.04081632653,0,99.6734014012,0.326598598845,0
"713",97.9591836735,"Scenario 12","iPhone7","FastHMM_AStar","AutoMerit",31.601744186,2.04081632653,2.04081632653,99.5249553372,0.475044662776,0.676215973073
"714",100,"Scenario 12","iPhone7Plus","FastHMM_AStar","AutoMerit",32.9955914769,0,0,100,0,0
"715",100,"Scenario 12","iPhone8","FastHMM_AStar","AutoMerit",34.1427525622,0,0,100,0,0
"716",100,"Scenario 12","GalaxyS5","FastHMM_AStar","AutoMerit",31.3495639535,0,0,100,0,0
"717",100,"Scenario 12","GalaxyS7","FastHMM_AStar","AutoMerit",31.0065264685,0,0,100,0,0
"718",100,"Scenario 12","GalaxyS8","FastHMM_AStar","AutoMerit",31.332122093,0,0,100,0,0
"719",97.9591836735,"Scenario 12","LGG6","FastHMM_AStar","AutoMerit",31.8387096774,2.04081632653,2.04081632653,99.5249553372,0.475044662776,0.676215973073
"720",100,"Scenario 12","Pixel2","FastHMM_AStar","AutoMerit",32.0674891147,0,0,100,0,0
"721",89.7435897436,"Scenario 1","iPhoneSE","FastHMM_AStarBi","GPSTracker",1.256,10.2564102564,10.2564102564,93.2004714875,6.79952851253,17.1239634645
"722",90.9090909091,"Scenario 1","iPhone6S","FastHMM_AStarBi","GPSTracker",0.41,10.2564102564,7.89473684211,91.9118219036,8.08817809636,16.1330911463
"723",79.4871794872,"Scenario 1","iPhone7","FastHMM_AStarBi","GPSTracker",1.13008130081,20.5128205128,20.5128205128,87.0302321712,12.9697678288,19.6277280238
"724",80.5194805195,"Scenario 1","iPhone7Plus","FastHMM_AStarBi","GPSTracker",1.05084745763,20.5128205128,18.4210526316,87.0302321712,12.9697678288,19.3014667517
"725",80.5194805195,"Scenario 1","iPhone8","FastHMM_AStarBi","GPSTracker",1,20.5128205128,18.4210526316,87.0302321712,12.9697678288,19.3014667517
"726",93.8271604938,"Scenario 1","GalaxyS5","FastHMM_AStarBi","GPSTracker",0.402555910543,2.5641025641,9.52380952381,97.1551662667,2.84483373332,16.7087059578
"727",79.012345679,"Scenario 1","GalaxyS7","FastHMM_AStarBi","GPSTracker",0.38961038961,17.9487179487,23.8095238095,88.6971395274,11.3028604726,24.6512059775
"728",84.3373493976,"Scenario 1","GalaxyS8","FastHMM_AStarBi","GPSTracker",0.375796178344,10.2564102564,20.4545454545,93.2835454043,6.71645459574,23.1163584587
"729",89.7435897436,"Scenario 1","LGG6","FastHMM_AStarBi","GPSTracker",0.44089456869,10.2564102564,10.2564102564,91.9118219036,8.08817809636,16.4667804323
"730",83.7837837838,"Scenario 1","Pixel2","FastHMM_AStarBi","GPSTracker",0.389033942559,20.5128205128,11.4285714286,87.0302321712,12.9697678288,18.1180503266
"731",92.4528301887,"Scenario 2","iPhoneSE","FastHMM_AStarBi","GPSTracker",4.16129032258,9.25925925926,5.76923076923,93.6177378602,6.38226213985,1.23660931335
"732",62.7450980392,"Scenario 2","iPhone6S","FastHMM_AStarBi","GPSTracker",411,11.1111111111,51.5151515152,93.356837274,6.64316272602,31.634005961
"733",75.8620689655,"Scenario 2","iPhone7","FastHMM_AStarBi","GPSTracker",2.60655737705,18.5185185185,29.0322580645,77.9879114493,22.0120885507,25.1820477756
"734",71.9298245614,"Scenario 2","iPhone7Plus","FastHMM_AStarBi","GPSTracker",1.65322580645,24.0740740741,31.6666666667,71.5201298749,28.4798701251,22.0531800618
"735",86.5384615385,"Scenario 2","iPhone8","FastHMM_AStarBi","GPSTracker",3.6511627907,16.6666666667,10,86.8890556996,13.1109443004,5.69956368951
"736",80.3278688525,"Scenario 2","GalaxyS5","FastHMM_AStarBi","GPSTracker",0.864864864865,9.25925925926,27.9411764706,93.8309749445,6.16902505545,23.1443289577
"737",91.4285714286,"Scenario 2","GalaxyS7","FastHMM_AStarBi","GPSTracker",607,11.1111111111,5.88235294118,93.356837274,6.64316272602,2.74915415976
"738",92.3076923077,"Scenario 2","GalaxyS8","FastHMM_AStarBi","GPSTracker",1.29,11.1111111111,4,88.9461692272,11.0538307728,0.741970864099
"739",62.7450980392,"Scenario 2","LGG6","FastHMM_AStarBi","GPSTracker",1.3853820598,11.1111111111,51.5151515152,93.356837274,6.64316272602,31.634005961
"740",68.5185185185,"Scenario 2","Pixel2","FastHMM_AStarBi","GPSTracker",0.532110091743,31.4814814815,31.4814814815,72.8153653483,27.1846346517,16.2665367078
"741",95.4545454545,"Scenario 3","iPhoneSE","FastHMM_AStarBi","GPSTracker",1.49056603774,3.07692307692,5.97014925373,95.0319418657,4.96805813434,7.00754149322
"742",96.1832061069,"Scenario 3","iPhone6S","FastHMM_AStarBi","GPSTracker",1.23762376238,3.07692307692,4.54545454545,95.0319418657,4.96805813434,5.33578654817
"743",96.1832061069,"Scenario 3","iPhone7","FastHMM_AStarBi","GPSTracker",1.27184466019,3.07692307692,4.54545454545,94.0390368853,5.96096311472,7.23999430974
"744",98.4615384615,"Scenario 3","iPhone7Plus","FastHMM_AStarBi","GPSTracker",1.23,1.53846153846,1.53846153846,96.9156769634,3.08432303655,1.82810774321
"745",95.4545454545,"Scenario 3","iPhone8","FastHMM_AStarBi","GPSTracker",1.01869158879,3.07692307692,5.97014925373,95.239624824,4.76037517595,9.12816667017
"746",95.4545454545,"Scenario 3","GalaxyS5","FastHMM_AStarBi","GPSTracker",0.594488188976,3.07692307692,5.97014925373,95.239624824,4.76037517595,9.12816667017
"747",95.4545454545,"Scenario 3","GalaxyS7","FastHMM_AStarBi","GPSTracker",0.444881889764,3.07692307692,5.97014925373,95.239624824,4.76037517595,9.12816667017
"748",94.6564885496,"Scenario 3","GalaxyS8","FastHMM_AStarBi","GPSTracker",0.498007968127,4.61538461538,6.06060606061,92.1553017875,7.84469821251,9.40494214201
"749",94.6564885496,"Scenario 3","LGG6","FastHMM_AStarBi","GPSTracker",0.356275303644,4.61538461538,6.06060606061,92.1553017875,7.84469821251,9.40494214201
"750",95.4545454545,"Scenario 3","Pixel2","FastHMM_AStarBi","GPSTracker",0.336538461538,3.07692307692,5.97014925373,95.239624824,4.76037517595,9.12816667017
"751",87.323943662,"Scenario 4","iPhoneSE","FastHMM_AStarBi","GPSTracker",0.741379310345,20.5128205128,3.125,89.6215965487,10.3784034513,1.05911752844
"752",67.6056338028,"Scenario 4","iPhone6S","FastHMM_AStarBi","GPSTracker",0.22695035461,38.4615384615,25,80.8443704882,19.1556295118,12.7164684891
"753",81.1594202899,"Scenario 4","iPhone7","FastHMM_AStarBi","GPSTracker",0.504424778761,28.2051282051,6.66666666667,86.6309107337,13.3690892663,2.52050315516
"754",71.7948717949,"Scenario 4","iPhone7Plus","FastHMM_AStarBi","GPSTracker",0.439655172414,28.2051282051,28.2051282051,86.9764890574,13.0235109426,25.3747698634
"755",48.5294117647,"Scenario 4","iPhone8","FastHMM_AStarBi","GPSTracker",1.8940397351,15.3846153846,65.9793814433,91.2371070945,8.76289290547,67.0523279491
"756",82.1917808219,"Scenario 4","GalaxyS5","FastHMM_AStarBi","GPSTracker",0.28762541806,23.0769230769,11.7647058824,90.2531119344,9.74688806565,6.38071414736
"757",77.9220779221,"Scenario 4","GalaxyS7","FastHMM_AStarBi","GPSTracker",0.220064724919,23.0769230769,21.0526315789,88.8650311153,11.1349688847,17.9506645054
"758",82.1917808219,"Scenario 4","GalaxyS8","FastHMM_AStarBi","GPSTracker",0.262068965517,23.0769230769,11.7647058824,88.8650311153,11.1349688847,6.47392915384
"759",67.6056338028,"Scenario 4","LGG6","FastHMM_AStarBi","GPSTracker",0.167259786477,38.4615384615,25,80.8443704882,19.1556295118,12.7164684891
"760",73.5294117647,"Scenario 4","Pixel2","FastHMM_AStarBi","GPSTracker",0.189873417722,35.8974358974,13.7931034483,82.4155192257,17.5844807743,6.72808821171
"761",92.5373134328,"Scenario 5","iPhoneSE","FastHMM_AStarBi","GPSTracker",0.866666666667,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"762",86.6141732283,"Scenario 5","iPhone6S","FastHMM_AStarBi","GPSTracker",0.881188118812,15.3846153846,11.2903225806,89.3341615088,10.6658384912,10.1005378378
"763",92.5373134328,"Scenario 5","iPhone7","FastHMM_AStarBi","GPSTracker",92,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"764",92.5373134328,"Scenario 5","iPhone7Plus","FastHMM_AStarBi","GPSTracker",0.980769230769,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"765",91.7293233083,"Scenario 5","iPhone8","FastHMM_AStarBi","GPSTracker",1.03773584906,6.15384615385,10.2941176471,96.8691279756,3.13087202439,9.66280343272
"766",91.0447761194,"Scenario 5","GalaxyS5","FastHMM_AStarBi","GPSTracker",0.501992031873,6.15384615385,11.5942028986,96.8691279756,3.13087202439,9.81039950969
"767",91.0447761194,"Scenario 5","GalaxyS7","FastHMM_AStarBi","GPSTracker",0.482071713147,6.15384615385,11.5942028986,96.8691279756,3.13087202439,9.81039950969
"768",91.7293233083,"Scenario 5","GalaxyS8","FastHMM_AStarBi","GPSTracker",0.516,6.15384615385,10.2941176471,96.8691279756,3.13087202439,9.66280343272
"769",91.7293233083,"Scenario 5","LGG6","FastHMM_AStarBi","GPSTracker",0.62,6.15384615385,10.2941176471,96.8691279756,3.13087202439,9.66280343272
"770",92.5373134328,"Scenario 5","Pixel2","FastHMM_AStarBi","GPSTracker",0.372990353698,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"771",89.8550724638,"Scenario 6","iPhoneSE","FastHMM_AStarBi","GPSTracker",3.72222222222,18.4210526316,0,82.1414765349,17.8585234651,0
"772",84.0579710145,"Scenario 6","iPhone6S","FastHMM_AStarBi","GPSTracker",3.67647058824,23.6842105263,6.45161290323,81.1102239807,18.8897760193,1.48319201939
"773",91.4285714286,"Scenario 6","iPhone7","FastHMM_AStarBi","GPSTracker",2.48571428571,15.7894736842,0,83.480759276,16.519240724,0
"774",84.0579710145,"Scenario 6","iPhone7Plus","FastHMM_AStarBi","GPSTracker",3.60869565217,23.6842105263,6.45161290323,81.1102239807,18.8897760193,1.48319201939
"775",88.5714285714,"Scenario 6","iPhone8","FastHMM_AStarBi","GPSTracker",3.55714285714,18.4210526316,3.125,82.1414765349,17.8585234651,0.962419865258
"776",82.8571428571,"Scenario 6","GalaxyS5","FastHMM_AStarBi","GPSTracker",1.68484848485,23.6842105263,9.375,81.1102239807,18.8897760193,2.42917165402
"777",82.8571428571,"Scenario 6","GalaxyS7","FastHMM_AStarBi","GPSTracker",1.72727272727,23.6842105263,9.375,81.1102239807,18.8897760193,2.42917165402
"778",81.1594202899,"Scenario 6","GalaxyS8","FastHMM_AStarBi","GPSTracker",1.4099378882,26.3157894737,9.67741935484,80.8743086689,19.1256913311,2.80179613721
"779",90.1408450704,"Scenario 6","LGG6","FastHMM_AStarBi","GPSTracker",1.38125,15.7894736842,3.0303030303,83.480759276,16.519240724,1.51583437717
"780",90.1408450704,"Scenario 6","Pixel2","FastHMM_AStarBi","GPSTracker",1.36815920398,15.7894736842,3.0303030303,83.480759276,16.519240724,4.72871187044
"781",95.4545454545,"Scenario 7","iPhoneSE","FastHMM_AStarBi","GPSTracker",7,4.54545454545,4.54545454545,96.9864214589,3.01357854108,2.09882792994
"782",95.4545454545,"Scenario 7","iPhone6S","FastHMM_AStarBi","GPSTracker",6.21875,4.54545454545,4.54545454545,96.9864214589,3.01357854108,2.09882792994
"783",95.2380952381,"Scenario 7","iPhone7","FastHMM_AStarBi","GPSTracker",6.13333333333,9.09090909091,0,94.9838003635,5.01619963647,0
"784",93.023255814,"Scenario 7","iPhone7Plus","FastHMM_AStarBi","GPSTracker",6.13333333333,9.09090909091,4.7619047619,94.9838003635,5.01619963647,2.14213131355
"785",100,"Scenario 7","iPhone8","FastHMM_AStarBi","GPSTracker",7.90909090909,0,0,100,0,0
"786",95.4545454545,"Scenario 7","GalaxyS5","FastHMM_AStarBi","GPSTracker",4.44262295082,4.54545454545,4.54545454545,96.9864214589,3.01357854108,2.09882792994
"787",95.4545454545,"Scenario 7","GalaxyS7","FastHMM_AStarBi","GPSTracker",4.2131147541,4.54545454545,4.54545454545,96.9864214589,3.01357854108,2.09882792994
"788",93.023255814,"Scenario 7","GalaxyS8","FastHMM_AStarBi","GPSTracker",3.52459016393,9.09090909091,4.7619047619,94.9838003635,5.01619963647,2.14213131355
"789",95.4545454545,"Scenario 7","LGG6","FastHMM_AStarBi","GPSTracker",3.62162162162,4.54545454545,4.54545454545,96.9864214589,3.01357854108,2.09882792994
"790",36.7346938776,"Scenario 7","Pixel2","FastHMM_AStarBi","GPSTracker",4.38028169014,59.0909090909,66.6666666667,42.8859023145,57.1140976855,53.3699424941
"791",94.1176470588,"Scenario 8","iPhoneSE","FastHMM_AStarBi","GPSTracker",37.1739130435,6.97674418605,4.7619047619,99.0167115465,0.983288453533,11.6075163797
"792",89.8876404494,"Scenario 8","iPhone6S","FastHMM_AStarBi","GPSTracker",2402,6.97674418605,13.0434782609,99.0167115465,0.983288453533,24.6344194498
"793",94.1176470588,"Scenario 8","iPhone7","FastHMM_AStarBi","GPSTracker",22.6260869565,6.97674418605,4.7619047619,99.0167115465,0.983288453533,11.6075163797
"794",94.1176470588,"Scenario 8","iPhone7Plus","FastHMM_AStarBi","GPSTracker",22.8333333333,6.97674418605,4.7619047619,99.0167115465,0.983288453533,11.6075163797
"795",94.1176470588,"Scenario 8","iPhone8","FastHMM_AStarBi","GPSTracker",20.7586206897,6.97674418605,4.7619047619,99.0167115465,0.983288453533,11.6075163797
"796",90.243902439,"Scenario 8","GalaxyS5","FastHMM_AStarBi","GPSTracker",9.48987854251,13.9534883721,5.12820512821,92.4011149339,7.59888506613,12.3360542371
"797",94.1176470588,"Scenario 8","GalaxyS7","FastHMM_AStarBi","GPSTracker",15.1509433962,6.97674418605,4.7619047619,99.0167115465,0.983288453533,11.6075163797
"798",94.1176470588,"Scenario 8","GalaxyS8","FastHMM_AStarBi","GPSTracker",14.492481203,6.97674418605,4.7619047619,99.0167115465,0.983288453533,11.6075163797
"799",94.1176470588,"Scenario 8","LGG6","FastHMM_AStarBi","GPSTracker",12.3395522388,6.97674418605,4.7619047619,99.0167115465,0.983288453533,11.6075163797
"800",95.3488372093,"Scenario 8","Pixel2","FastHMM_AStarBi","GPSTracker",14.0153374233,4.6511627907,4.6511627907,99.421732791,0.578267209008,11.5656990277
"801",84.6153846154,"Scenario 9","iPhoneSE","FastHMM_AStarBi","GPSTracker",1.78217821782,10.8108108108,19.512195122,82.0287773811,17.9712226189,35.8980780609
"802",88.4615384615,"Scenario 9","iPhone6S","FastHMM_AStarBi","GPSTracker",2.29,6.75675675676,15.8536585366,94.1909387818,5.80906121819,30.2942056231
"803",89.1719745223,"Scenario 9","iPhone7","FastHMM_AStarBi","GPSTracker",2.01904761905,5.40540540541,15.6626506024,95.1778569418,4.82214305824,39.6973962406
"804",87.5,"Scenario 9","iPhone7Plus","FastHMM_AStarBi","GPSTracker",2.4,5.40540540541,18.6046511628,95.1778569418,4.82214305824,40.3962154587
"805",86.25,"Scenario 9","iPhone8","FastHMM_AStarBi","GPSTracker",3,6.75675675676,19.7674418605,94.1909387818,5.80906121819,41.6171440218
"806",87.898089172,"Scenario 9","GalaxyS5","FastHMM_AStarBi","GPSTracker",1.26693227092,6.75675675676,16.8674698795,94.1909387818,5.80906121819,31.8849767816
"807",87.898089172,"Scenario 9","GalaxyS7","FastHMM_AStarBi","GPSTracker",0.964566929134,6.75675675676,16.8674698795,94.1909387818,5.80906121819,31.8849767816
"808",89.4409937888,"Scenario 9","GalaxyS8","FastHMM_AStarBi","GPSTracker",0.97975708502,2.7027027027,17.2413793103,98.574760406,1.42523959395,37.8414999014
"809",89.0322580645,"Scenario 9","LGG6","FastHMM_AStarBi","GPSTracker",1.4435483871,6.75675675676,14.8148148148,94.1909387818,5.80906121819,28.1814532604
"810",88.4615384615,"Scenario 9","Pixel2","FastHMM_AStarBi","GPSTracker",1.01910828025,6.75675675676,15.8536585366,94.1909387818,5.80906121819,30.9264203096
"811",83.660130719,"Scenario 10","iPhoneSE","FastHMM_AStarBi","GPSTracker",12.9439252336,3.0303030303,26.4367816092,97.7914403899,2.20855961014,22.1034082314
"812",66.6666666667,"Scenario 10","iPhone6S","FastHMM_AStarBi","GPSTracker",13.3963963964,10.6060606061,46.8468468468,93.731240947,6.26875905299,42.4124804717
"813",82.5806451613,"Scenario 10","iPhone7","FastHMM_AStarBi","GPSTracker",12.8909090909,3.0303030303,28.0898876404,97.7914403899,2.20855961014,22.8545701295
"814",82.5806451613,"Scenario 10","iPhone7Plus","FastHMM_AStarBi","GPSTracker",13.0363636364,3.0303030303,28.0898876404,97.7914403899,2.20855961014,22.8545701295
"815",82.5806451613,"Scenario 10","iPhone8","FastHMM_AStarBi","GPSTracker",13.0566037736,3.0303030303,28.0898876404,97.7914403899,2.20855961014,23.8313877297
"816",55.5066079295,"Scenario 10","GalaxyS5","FastHMM_AStarBi","GPSTracker",6.192,4.54545454545,60.8695652174,93.6237992189,6.3762007811,52.4587554848
"817",82.0512820513,"Scenario 10","GalaxyS7","FastHMM_AStarBi","GPSTracker",6.7734375,3.0303030303,28.8888888889,97.7914403899,2.20855961014,23.1177064502
"818",82.5806451613,"Scenario 10","GalaxyS8","FastHMM_AStarBi","GPSTracker",6.63346613546,3.0303030303,28.0898876404,97.7914403899,2.20855961014,22.8545701295
"819",57.1428571429,"Scenario 10","LGG6","FastHMM_AStarBi","GPSTracker",6.73076923077,3.0303030303,59.4936708861,97.7914403899,2.20855961014,50.8242327864
"820",74.4186046512,"Scenario 10","Pixel2","FastHMM_AStarBi","GPSTracker",6.3619047619,3.0303030303,39.6226415094,97.7914403899,2.20855961014,29.2050008025
"821",94.8275862069,"Scenario 11","iPhoneSE","FastHMM_AStarBi","GPSTracker",26.6138613861,8.33333333333,1.78571428571,91.9023340612,8.09766593884,0.941177873787
"822",92.1875,"Scenario 11","iPhone6S","FastHMM_AStarBi","GPSTracker",14.9692307692,1.66666666667,13.2352941176,99.2935448856,0.706455114352,10.0844579046
"823",96.5517241379,"Scenario 11","iPhone7","FastHMM_AStarBi","GPSTracker",36.1030927835,6.66666666667,0,94.5771208771,5.4228791229,0
"824",97.4789915966,"Scenario 11","iPhone7Plus","FastHMM_AStarBi","GPSTracker",47.4220183486,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"825",95.652173913,"Scenario 11","iPhone8","FastHMM_AStarBi","GPSTracker",43.3195876289,8.33333333333,0,91.9023340612,8.09766593884,0
"826",98.3333333333,"Scenario 11","GalaxyS5","FastHMM_AStarBi","GPSTracker",14.7818930041,1.66666666667,1.66666666667,99.2935448856,0.706455114352,0.703437025091
"827",98.3333333333,"Scenario 11","GalaxyS7","FastHMM_AStarBi","GPSTracker",14.2200772201,1.66666666667,1.66666666667,99.2935448856,0.706455114352,0.703437025091
"828",88.7096774194,"Scenario 11","GalaxyS8","FastHMM_AStarBi","GPSTracker",15.7951807229,8.33333333333,14.0625,97.7141837737,2.28581622627,7.84835813347
"829",97.4789915966,"Scenario 11","LGG6","FastHMM_AStarBi","GPSTracker",19.1027667984,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"830",97.4789915966,"Scenario 11","Pixel2","FastHMM_AStarBi","GPSTracker",12.7901234568,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"831",97.9166666667,"Scenario 12","iPhoneSE","FastHMM_AStarBi","GPSTracker",24.6283185841,4.08163265306,0,99.3570906054,0.64290939456,0
